Date	SAS2(degC)<Average>	SAS1(degC)<Average>	TUNNEL6(degC)<Average>	CHAMBRE8(degC)<Average>	TEMP_EXTERIEURE(degC)<Average>	CHAMBRE9(degC)<Average>	TUNNEL5(degC)<Average>	TEMP_QUAI(degC)<Average>	SDM2(degC)<Average>	CONDUCTIVITE(mS)<Average>	PRESSION BP(Bars)<Average>	PRESSION HP_0(Bars)<Average>	PRESSION HP(Bars)<Average>	COMPTEUR EAU GENERAL(m3)	COMPTEUR EAU SALLE DES MACHINES(m3)
13/06/2017 16:10:00 	18.4660472870	15.3215360641	-0.8000000119	-21.5686073303	31.8091030121	-19.3367233276	-17.6001930237	16.0848827362	27.3999996185	1368.9254150391	-4.2493662834	-6.2500000000	-6.2501330376	56133	35755
13/06/2017 16:00:00 	18.4448108673	15.4670238495	-0.8000000119	-21.4537315369	32.5957489014	-19.3698329926	-17.7919044495	15.9677782059	27.3072338104	1349.7058105469	-4.2493562698	-6.2499918938	-6.2502441406	56133	35755
13/06/2017 15:50:00 	18.3179645538	15.3848590851	-0.8000000119	-21.2365970612	32.8751945496	-19.3955955505	-18.0008068085	15.8448419571	27.2999992371	1322.8533935547	-4.2493391037	-6.2500000000	-6.2502536774	56133	35755
13/06/2017 15:40:00 	18.3553981781	15.3090572357	-0.8000000119	-21.1683959961	31.3717556000	-19.3999996185	-18.2628211975	15.7352619171	27.2999992371	1290.3020019531	-4.2493386269	-6.2500000000	-6.2501640320	56133	35755
13/06/2017 15:30:00 	18.0180892944	15.2567443848	-0.8000000119	-20.9609413147	31.1587276459	-19.3999996185	-18.5859336853	15.5691957474	27.3252887726	1386.7757568359	-4.2493457794	-6.2500000000	-6.2501873970	56133	35755
13/06/2017 15:20:00 	17.9415531158	15.4010009766	-0.8000000119	-20.7338962555	30.5185642242	-19.3999996185	-18.9736042023	15.5000000000	27.3018264771	1388.5003662109	-4.2492790222	-6.2499880791	-6.2502961159	56133	35755
13/06/2017 15:10:00 	18.1050357819	15.5117492676	-0.8000000119	-20.4828968048	30.5447177887	-19.4750347137	-19.3887100220	15.4111127853	27.3074722290	1387.1295166016	-4.2493386269	-6.2500000000	-6.2502808571	56133	35755
13/06/2017 15:00:00 	18.0225067139	15.5512113571	-0.8000000119	-20.1325855255	29.0483150482	-19.5000000000	-19.7981910706	15.3135709763	27.2251758575	1346.9725341797	-4.2493634224	-6.2499761581	-6.2501802444	56133	35755
13/06/2017 14:50:00 	17.8456687927	15.6473903656	-0.8000000119	-19.7747325897	29.4880867004	-19.5075206757	-21.1986122131	15.2949047089	27.2000007629	1313.3256835938	-4.2493190765	-6.2500000000	-6.2502932549	56133	35755
13/06/2017 14:40:00 	17.7201232910	15.6052722931	-0.8000000119	-19.3846225739	28.4410362244	-19.5675048828	-22.5150794983	15.1999998093	27.0409145355	1299.6221923828	-4.2494883537	-6.2498030663	-6.2505378723	56133	35755
13/06/2017 14:30:00 	17.5087165833	15.6729393005	-0.8000000119	-18.6718158722	28.5378284454	-19.6000003815	-23.0421257019	15.1999998093	26.5412139893	1408.5722656250	-4.2493438721	-6.2498393059	-6.2504858971	56133	35755
13/06/2017 14:20:00 	17.5563335419	15.7537260056	-0.8816452026	-18.2260169983	27.3666725159	-19.6000003815	-22.4695625305	15.2415714264	26.2819976807	1334.3164062500	-4.2493972778	-6.2499961853	-6.2502503395	56133	35755
13/06/2017 14:10:00 	17.6445102692	15.8265399933	-0.8999999762	-18.2702751160	26.9153995514	-19.6229324341	-21.1192016602	15.3000001907	26.2280883789	1321.4942626953	-4.2493581772	-6.2499880791	-6.2502722740	56133	35755
13/06/2017 14:00:00 	17.7195301056	15.9887599945	-0.8999999762	-18.5761852264	26.4154205322	-19.6048660278	-18.4469795227	15.3787670135	25.8375129700	1346.9575195312	-4.2493391037	-6.2499799728	-6.2502450943	56133	35755
13/06/2017 13:50:00 	17.8635272980	16.1007766724	-0.8999999762	-18.7000007629	27.6425971985	-19.6439304352	-16.0059604645	15.3999996185	25.5284976959	1271.0573730469	-4.2493777275	-6.2500000000	-6.2502050400	56133	35755
13/06/2017 13:40:00 	17.8999996185	16.0851039886	-0.8999999762	-18.7000007629	27.4269275665	-19.7000007629	-17.6191120148	15.3779907227	25.6407871246	1257.8934326172	-4.2493634224	-6.2500000000	-6.2501120567	56133	35755
13/06/2017 13:30:00 	18.0405979156	16.0903968811	-0.9192788005	-18.7458744049	27.3434486389	-19.7000007629	-19.1158142090	15.2847843170	25.8494625092	1257.0963134766	-4.2493200302	-6.2500000000	-6.2502574921	56133	35755
13/06/2017 13:20:00 	17.9865226746	16.0741176605	-0.9091899395	-18.8287296295	27.4799690247	-19.7000007629	-20.4339485168	15.1999998093	26.1056060791	1254.7951660156	-4.2493510246	-6.2500000000	-6.2502450943	56133	35755
13/06/2017 13:10:00 	17.9094238281	16.0514678955	-0.8999999762	-18.9434146881	28.2029190063	-19.7000007629	-21.6443824768	15.0804643631	26.1354141235	1238.7675781250	-4.2493867874	-6.2499918938	-6.2503061295	56133	35755
13/06/2017 13:00:00 	17.9183387756	16.0831222534	-0.8999999762	-18.9684085846	27.7278423309	-19.7000007629	-19.6397743225	14.9573211670	25.8019542694	1369.7316894531	-4.2493414879	-6.2498793602	-6.2503533363	56133	35755
13/06/2017 12:50:00 	17.6846561432	16.0164661407	-0.9015414119	-18.9659481049	27.3531608582	-19.7000007629	-15.6939744949	14.8306884766	25.3379039764	1359.9249267578	-4.2493929863	-6.2500000000	-6.2502603531	56133	35755
13/06/2017 12:40:00 	17.4351558685	16.0696659088	-0.9450815320	-18.9166755676	26.3772754669	-19.7000007629	-15.3456602097	14.6566019058	25.3122024536	1330.3858642578	-4.2492966652	-6.2500000000	-6.2502245903	56133	35755
13/06/2017 12:30:00 	17.2543678284	16.0053749084	-0.9965855479	-18.9108028412	24.5333385468	-19.7000007629	-17.2912807465	14.4735422134	25.4058132172	1330.3295898438	-4.2493329048	-6.2500000000	-6.2502388954	56133	35755
13/06/2017 12:20:00 	17.0721130371	16.0095710754	-1	-18.9259414673	24.9381599426	-19.7000007629	-18.2260646820	14.3375988007	25.5226116180	1330.3319091797	-4.2493929863	-6.2499880791	-6.2501401901	56133	35755
13/06/2017 12:10:00 	17.0152168274	16.0046100616	-1	-18.9769630432	23.2811889648	-19.7605705261	-18.8559265137	14.2143230438	25.6475811005	1330.6685791016	-4.2493610382	-6.2500000000	-6.2502679825	56133	35755
13/06/2017 12:00:00 	16.9254131317	15.9864931107	-1	-19	23.2851028442	-19.7999992371	-19.7792472839	14.1335382462	25.8426303864	1330.8750000000	-4.2493548393	-6.2500000000	-6.2501697540	56133	35755
13/06/2017 11:50:00 	17	15.9887952805	-1	-18.9851245880	21.9592552185	-19.8043365479	-20.9466285706	14.2475414276	26.0508613586	1327.7449951172	-4.2493295670	-6.2500000000	-6.2502651215	56133	35755
13/06/2017 11:40:00 	17.0844726562	16	-1.0099595785	-18.9063758850	20.8827514648	-19.8573513031	-20.4891090393	14.4516067505	26.0470752716	1295.0521240234	-4.2493886948	-6.2499918938	-6.2502174377	56133	35755
13/06/2017 11:30:00 	17.1247215271	15.9807863235	-1.0650964975	-18.8717727661	20.6566944122	-19.8999996185	-17.7289180756	14.3994064331	25.9353847504	1312.9337158203	-4.2493190765	-6.2499604225	-6.2502326965	56133	35755
13/06/2017 11:20:00 	17.0653705597	15.9458684921	-1.1000000238	-18.8327026367	20.1795177460	-19.8999996185	-17.3547096252	14.2311620712	25.6452732086	1301.0721435547	-4.2493238449	-6.2499799728	-6.2502560616	56133	35755
13/06/2017 11:10:00 	16.8563976288	15.9087133408	-1.1000000238	-18.8319301605	19.3215637207	-19.9117412567	-17.8590908051	14.0950012207	25.7300300598	1254.1037597656	-4.2493214607	-6.2500000000	-6.2501888275	56133	35755
13/06/2017 11:00:00 	16.7361221313	15.8999996185	-1.1000000238	-18.8867626190	18.2180690765	-19.9698371887	-20.1088771820	14.0102834702	25.7326240540	1259.5208740234	-4.2493019104	-6.2499675751	-6.2502336502	56133	35755
13/06/2017 10:50:00 	16.6024780273	15.8999996185	-1.1000000238	-18.9016399384	17.7307529449	-20	-18.7259654999	13.8730001450	25.4527053833	1396.9364013672	-4.2493567467	-6.2498984337	-6.2503437996	56133	35755
13/06/2017 10:40:00 	16.5431404114	15.8319625854	-1.1772806644	-18.9144268036	16.9343643188	-20	-18.5869045258	13.7593469620	25.4040431976	1406.0371093750	-4.2493491173	-6.2500000000	-6.2502017021	56133	35755
13/06/2017 10:30:00 	16.4467144012	15.7793741226	-1.1272994280	-19.2113418579	15.6437244415	-20.0070877075	-21.8196754456	13.6753978729	25.3184986115	1356.7861328125	-4.2493271828	-6.2500000000	-6.2502293587	56133	35755
13/06/2017 10:20:00 	16.3032264709	15.6944236755	-1.1059037447	-19.3103046417	14.9477472305	-20.0674610138	-21.0736236572	13.5290870667	25.3281879425	1328.5207519531	-4.2493367195	-6.2500000000	-6.2501816750	56133	35755
13/06/2017 10:10:00 	16.2999992371	15.6288385391	-1.1695539951	-19.2533187866	14.8038377762	-20.1000003815	-21.2624301910	13.4224929810	25.4487552643	1329.6539306641	-4.2493009567	-6.2500000000	-6.2502069473	56133	35755
13/06/2017 10:00:00 	16.2999992371	15.6108980179	-1.2000000477	-19.1696548462	14.8372879028	-20.1061840057	-21.4079608917	13.3218307495	25.6030063629	1330.5875244141	-4.2493476868	-6.2500000000	-6.2501869202	56133	35755
13/06/2017 09:50:00 	16.2999992371	15.6891841888	-1.2000000477	-19.2000007629	14.1265373230	-20.1037158966	-21.4605903625	13.2313404083	25.6452484131	1355.9403076172	-4.2494482994	-6.2499642372	-6.2501873970	56133	35755
13/06/2017 09:40:00 	16.2435703278	15.6383838654	-1.2000000477	-19.2672176361	13.2950878143	-20.1465702057	-20.4629783630	13.1533441544	25.4174594879	1316.7972412109	-4.2493348122	-6.2500119209	-6.2502260208	56133	35755
13/06/2017 09:30:00 	16.1613006592	15.6386480331	-1.2000000477	-19.3916130066	12.6765174866	-20.1956768036	-20.4108600616	13.1231193542	25.5005016327	1313.5062255859	-4.2492909431	-6.2499761581	-6.2501864433	56133	35755
13/06/2017 09:20:00 	16.1000003815	15.7108268738	-1.2108440399	-19.4912490845	12.0180387497	-20.2778797150	-23.8146839142	13.1171054840	25.6203918457	1320.8651123047	-4.2493429184	-6.2500000000	-6.2502202988	56133	35755
13/06/2017 09:10:00 	16.0808792114	15.7589035034	-1.2680671215	-19.5014686584	11.6814317703	-20.3042526245	-20.1031112671	13.1679630280	25.2948818207	1327.6903076172	-4.2493395805	-6.2500000000	-6.2502927780	56133	35755
13/06/2017 09:00:00 	16.1000003815	15.8714008331	-1.2999999523	-19.6382064819	11.2933473587	-20.3969230652	-17.8751506805	13.1400556564	25.2341804504	1324.8767089844	-4.2493448257	-6.2499880791	-6.2502069473	56133	35755
13/06/2017 08:50:00 	16.1000003815	15.9251937866	-1.2999999523	-19.7433681488	11.0126056671	-20.4515476227	-19.9031810760	13.1999998093	25.4306583405	1328.9206542969	-4.2493495941	-6.2500000000	-6.2501788139	56133	35755
13/06/2017 08:40:00 	16.1000003815	16.0634784698	-1.2999999523	-19.9116363525	10.7585678101	-20.5482273102	-22.3795261383	13.3086977005	25.6156501770	1332.9783935547	-4.2493524551	-6.2500000000	-6.2502269745	56133	35755
13/06/2017 08:30:00 	16.1000003815	16.2434387207	-1.2999999523	-20.1439056396	10.5820617676	-20.6953907013	-25.5676975250	13.4222717285	25.8458385468	1336.2502441406	-4.2493176460	-6.2500000000	-6.2501502037	56133	35755
